Name,Hash,Id,Tag,Rarity,Tier,Type,Source,Category,Element,Ammo,Power,Archetype,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Holofoil,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Persistence,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Ammo Generation,Heat Generated,Cooling Efficiency,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
The Slammer,2466028274,"""6917530193955973177""",,Legendary,3,Sword,monumentoftriumph,Power,Stasis,heavy,450,Vortex Frame,Impact,1,Vault,false,false,false,8,28,,0,0,60,0,0,0,0,0,0,0,0,71,0,0,0,0,20,40,40,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Burst Guard,Relentless Strikes*,Flash Counter,Bait and Switch*,Surrounded,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 1: Impact*,,,,,
The Slammer,2466028274,"""6917530193959711790""",,Legendary,5,Sword,monumentoftriumph,Power,Stasis,heavy,465,Vortex Frame,Impact,1,Vault,true,false,false,8,28,,0,0,60,0,0,0,0,0,0,0,0,71,0,0,0,0,20,82,2,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Honed Edge,Tempered Edge,Burst Guard*,Swordmaster's Guard,Eager Edge*,Chain Reaction,Rimestealer,Bait and Switch*,Whirlwind Blade,Sword Logic,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 1: Impact*,Triumphant Pulse*,,
The Slammer,2466028274,"""6917530193975691033""",,Legendary,5,Sword,monumentoftriumph,Power,Stasis,heavy,469,Vortex Frame,Impact,1,Vault,false,false,false,8,28,,0,0,60,0,0,0,0,0,0,0,0,71,0,0,0,0,20,82,2,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Honed Edge,Tempered Edge,Burst Guard*,Swordmaster's Guard,Eager Edge*,Relentless Strikes,Collective Demolition,Bait and Switch*,Surrounded,Sword Logic,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 1: Impact*,Triumphant Pulse*,,
The Slammer,2466028274,"""6917530193977889431""",,Legendary,5,Sword,monumentoftriumph,Power,Stasis,heavy,472,Vortex Frame,Impact,2,Vault,false,false,false,8,28,,0,0,61,0,0,0,0,0,0,0,0,73,0,0,0,0,20,41,63,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Enduring Guard,Chain Reaction*,Relentless Strikes,Flash Counter,Cold Steel*,Bait and Switch,Chaos Reshaped,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 2: Impact*,Triumphant Pulse*,,
The Slammer,2466028274,"""6917530193979704735""",,Legendary,2,Sword,monumentoftriumph,Power,Stasis,heavy,459,Vortex Frame,Impact,1,Vault,false,false,false,8,28,,0,0,60,0,0,0,0,0,0,0,0,71,0,0,0,0,20,40,40,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Jagged Edge,Tempered Edge,Balanced Guard*,Enduring Guard,Eager Edge*,Chaos Reshaped*,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 1: Impact*,,,,,,,
The Slammer,2466028274,"""6917530193981529121""",,Legendary,5,Sword,monumentoftriumph,Power,Stasis,heavy,550,Vortex Frame,Impact,10,Hunter(542),true,false,false,8,28,,0,0,64,0,0,0,0,0,0,0,0,76,0,0,0,0,32,53,48,40,0,0,0,0,0,false,0,121,omolon,00001:Solar,,Vortex Frame*,Enduring Blade*,Jagged Edge,Tempered Edge,Balanced Guard*,Swordmaster's Guard,Eager Edge*,Flash Counter,Collective Demolition,Cold Steel*,Bait and Switch,Surrounded,Problem Solver*,Vanguard Determination,Kill Tracker,Edge*,Masterworked: Impact*,Triumphant Pulse*,
The Slammer,2466028274,"""6917530193984106861""",,Legendary,5,Sword,monumentoftriumph,Power,Stasis,heavy,472,Vortex Frame,Impact,1,Vault,false,false,false,8,28,,0,0,60,0,0,0,0,0,0,0,0,71,0,0,0,0,20,41,43,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Heavy Guard,Relentless Strikes*,Rimestealer,Flash Counter,Whirlwind Blade*,Sword Logic,Chaos Reshaped,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 1: Impact*,Triumphant Pulse*,,
The Slammer,2466028274,"""6917530193988245041""",,Legendary,5,Sword,monumentoftriumph,Power,Stasis,heavy,502,Vortex Frame,Impact,2,Warlock(504),true,false,false,8,28,,0,0,61,0,0,0,0,0,0,0,0,73,0,0,0,0,20,41,43,40,0,0,0,0,0,false,0,13,omolon,,,Vortex Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Heavy Guard,Eager Edge*,Chain Reaction,Flash Counter,Cold Steel*,Surrounded,Sword Logic,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 2: Impact*,Triumphant Pulse*,,
The Slammer,2466028274,"""6917530196743360129""",,Legendary,3,Sword,monumentoftriumph,Power,Stasis,heavy,550,Vortex Frame,Impact,3,Vault,false,false,false,8,28,,0,0,61,0,0,0,0,0,0,0,0,73,0,0,0,0,20,40,40,40,0,0,0,0,0,false,0,0,omolon,,,Vortex Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Enduring Guard,Eager Edge*,Collective Demolition,Cold Steel*,Bait and Switch,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 3: Impact*,,,,,
The Spiteful Fang,1094998581,"""6917530193072450701""",,Legendary,3,Combat Bow,monumentoftriumph,KineticSlot,Stasis,primary,402,Lightweight Frame,Reload Speed,3,Vault,false,false,false,8,28,,50,76,68,0,18,0,0,0,55,0,63,0,71,0,600,49,0,0,0,0,0,10,66,0,0,false,0,0,,,,Lightweight Frame*,High Tension String*,Natural String,Carbon Arrow Shaft*,Straight Fletching,Archer's Tempo*,Impromptu Ammunition,Rampage*,Firefly,Forge's Kin*,Kill Tracker,Tier 3: Reload Speed*,New Age Black Armory*,,,,,,
The Spiteful Fang,1094998581,"""6917530193085028258""",,Legendary,3,Combat Bow,monumentoftriumph,KineticSlot,Stasis,primary,407,Lightweight Frame,Handling,1,Vault,false,false,false,8,28,,50,76,68,0,18,0,0,0,70,0,60,0,72,0,567,39,0,0,0,0,0,10,66,0,0,false,0,38,,,,Lightweight Frame*,Tactile String*,Elastic String,Carbon Arrow Shaft*,Fiberglass Arrow Shaft,Archer's Tempo*,Successful Warm-Up,Firefly*,Crystalline Corpsebloom,Forge's Kin*,Kill Tracker,Tier 1: Handling*,New Age Black Armory*,,,,,,
The Spiteful Fang,1094998581,"""6917530193087044123""",,Legendary,3,Combat Bow,monumentoftriumph,KineticSlot,Stasis,primary,407,Lightweight Frame,Accuracy,1,Vault,false,false,false,8,28,,50,76,68,0,18,0,0,0,50,0,60,0,86,0,567,50,0,0,0,0,0,10,66,0,0,false,0,0,,,,Lightweight Frame*,Agile Bowstring*,Polymer String,Fiberglass Arrow Shaft*,Straight Fletching,Rimestealer*,Archer's Tempo,Firefly*,Frenzy,Forge's Kin*,Kill Tracker,Tier 1: Target Acquisition*,New Age Black Armory*,,,,,,
The Spiteful Fang,1094998581,"""6917530193289085373""",,Legendary,3,Combat Bow,monumentoftriumph,KineticSlot,Stasis,primary,413,Lightweight Frame,Accuracy,2,Vault,false,false,false,8,28,,50,76,68,0,18,0,0,0,70,0,60,0,71,0,567,41,0,0,0,0,0,10,66,0,0,false,0,0,,,,Lightweight Frame*,Tactile String*,Flexible String,Carbon Arrow Shaft*,Straight Fletching,Perfect Float*,Headstone,Frenzy*,Crystalline Corpsebloom,Forge's Kin*,Kill Tracker,Tier 2: Target Acquisition*,House of Meyrin*,,,,,,
The Spiteful Fang,1094998581,"""6917530197469267046""",,Legendary,4,Combat Bow,monumentoftriumph,KineticSlot,Stasis,primary,550,Lightweight Frame,Draw Time,2,Vault,false,false,false,8,28,,50,76,68,0,18,0,0,0,61,0,71,0,82,0,560,40,0,0,0,0,0,10,66,0,0,false,0,0,,,,Lightweight Frame*,Tactile String*,Polymer String,Compact Arrow Shaft*,Fiberglass Arrow Shaft,Rimestealer*,Impulse Amplifier,Rampage*,Firefly,Forge's Kin*,Kill Tracker,Tier 2: Draw Time*,,,,,,,
The Spiteful Fang,1704597062,"""6917530197477228094""",,Legendary,4,Combat Bow,,KineticSlot,Stasis,primary,550,Lightweight Frame,Draw Time,3,Vault,false,false,true,8,28,,50,76,68,0,18,0,0,0,56,0,71,0,98,0,557,34,0,0,0,0,0,10,66,0,0,false,0,0,,,,Lightweight Frame*,Agile Bowstring*,Tactile String,Compact Arrow Shaft*,Natural Fletching,Archer's Tempo*,Impulse Amplifier,Firefly*,Crystalline Corpsebloom,Forge's Kin*,Kill Tracker,Tier 3: Draw Time*,,,,,,,
The Spiteful Fang,1094998581,"""6917530198217213747""",,Legendary,4,Combat Bow,monumentoftriumph,KineticSlot,Stasis,primary,550,Lightweight Frame,Handling,2,Vault,false,false,false,8,28,,50,76,68,0,18,0,0,0,56,0,71,0,100,0,567,34,0,0,0,0,0,10,66,0,0,false,0,0,,,,Lightweight Frame*,Agile Bowstring*,Polymer String,Compact Arrow Shaft*,Natural Fletching,Archer's Tempo*,Impulse Amplifier,Archer's Gambit*,Frenzy,Forge's Kin*,Kill Tracker,Tier 2: Handling*,,,,,,,
The Wardcliff Coil,1508896098,"""6917530192052893264""",,Exotic,0,Rocket Launcher,,Power,Arc,heavy,352,Mad Scientist,,10,Vault,true,false,false,1,1,,60,80,0,0,15,25,95,0,55,60,30,1,80,0,0,0,0,0,0,0,0,11,0,0,0,false,0,0,,,,Mad Scientist*,Volatile Launch*,Extended Mag*,Mechanized Autoloader*,Composite Stock*,Kill Tracker,,,,,,,,,,,,,
Theodolite,4146673635,"""6917530195514072695""",,Legendary,5,Grenade Launcher,pinnacleops,Energy,Arc,special,550,Micro-Missile Frame,Velocity,1,Vault,true,false,false,8,27,,69,75,0,0,13,100,78,0,38,90,81,1,72,0,0,0,0,0,0,0,0,17,69,0,0,false,0,2,field-forged,,,Micro-Missile Frame*,Confined Launch*,Hard Launch,Sticky Grenades,High-Velocity Rounds*,Reconstruction*,Blast Distributor,Reverberation,Voltshot*,Reaper's Tithe,Elemental Honing,Problem Solver*,Vanguard Determination,Field-Tested,Kill Tracker,Tactical*,Tier 1: Velocity*,Achronal Theodolite*,Sparks Everlasting*
Theodolite,4146673635,"""6917530197104734349""",,Legendary,5,Grenade Launcher,pinnacleops,Energy,Arc,special,540,Micro-Missile Frame,Velocity,1,Vault,false,false,false,8,27,,69,75,0,0,13,100,67,0,50,90,63,1,65,0,0,0,0,0,0,0,0,17,69,0,0,false,0,0,field-forged,,,Micro-Missile Frame*,Confined Launch*,Linear Compensator,Spike Grenades*,Implosion Rounds,Eddy Current*,Reconstruction,Reverberation,Voltshot*,Elemental Honing,Rolling Storm,Problem Solver*,Vanguard Determination,Field-Tested,Kill Tracker,Tier 1: Velocity*,Achronal Theodolite*,Sparks Everlasting*,
Theodolite,4146673635,"""6917530197106635070""",,Legendary,5,Grenade Launcher,pinnacleops,Energy,Arc,special,540,Micro-Missile Frame,Handling,1,Vault,false,false,false,8,27,,69,75,0,0,13,100,71,0,35,90,63,1,61,0,0,0,0,0,0,0,0,17,69,0,0,false,0,0,field-forged,,,Micro-Missile Frame*,Volatile Launch*,Confined Launch,Spike Grenades*,Implosion Rounds,Eddy Current*,Reconstruction,Blast Distributor,Voltshot*,Rolling Storm,Frenzy,Problem Solver*,Vanguard Determination,Field-Tested,Kill Tracker,Tier 1: Handling*,Achronal Theodolite*,Sparks Everlasting*,
Theodolite,4146673635,"""6917530197106638845""",,Legendary,5,Grenade Launcher,pinnacleops,Energy,Arc,special,540,Micro-Missile Frame,Reload Speed,2,Vault,false,false,false,8,27,,69,75,0,0,13,100,71,0,23,90,67,1,60,0,0,0,0,0,0,0,0,17,69,0,0,false,0,0,field-forged,,,Micro-Missile Frame*,Volatile Launch*,Smart Drift Control,Sticky Grenades*,Spike Grenades,Reconstruction*,Danger Zone,Transcendent Moment,Voltshot*,Elemental Honing,Rolling Storm,Problem Solver*,Vanguard Determination,Field-Tested,Kill Tracker,Tier 2: Reload Speed*,Achronal Theodolite*,Sparks Everlasting*,
Thermal Erosion,642545454,"""6917530192093179183""",,Legendary,3,Machine Gun,europa,Power,Solar,heavy,356,Rapid-Fire Frame,Handling,3,Vault,true,false,false,8,28,,50,66,25,36,16,0,0,0,36,900,61,58,56,0,0,0,0,0,0,0,0,6,32,0,0,false,0,0,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Armor-Piercing Rounds*,Flared Magwell,Incandescent*,Triple Tap,Mega Kill Clip*,Desperate Measures,Winterized Gear*,Kill Tracker,Tier 3: Handling*,,,,,,,
Thin Precipice,4066778670,"""6917530197254670193""",,Legendary,0,Sword,sonar,Power,Strand,heavy,540,Vortex Frame,Impact,1,Vault,false,false,false,6,21,,0,0,60,0,0,0,0,0,0,0,0,67,0,0,0,0,20,40,40,40,0,0,0,0,0,false,0,0,,,,Vortex Frame*,Hungry Edge*,Honed Edge,Tempered Edge,Balanced Guard*,Burst Guard,Relentless Strikes*,Counterattack*,Kill Tracker,Unsated Hunger*,Tier 1: Impact*,,,,,,,,
Third Iteration,2973900274,"""6917530189731042933""",,Exotic,0,Scout Rifle,seasonpass,Energy,Void,primary,300,Tri-Planar Mass Driver,,,Warlock(504),true,false,false,8,27,,77,72,60,42,19,0,0,0,51,200,59,16,54,0,0,0,0,0,0,0,0,24,51,0,0,false,0,340,,,,Tri-Planar Mass Driver*,Smallbore*,Modified Heatsink*,Amalgamation Rounds*,Composite Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Thunderlord,3325463374,"""6917530195262112448""",,Exotic,0,Machine Gun,,Power,Arc,heavy,542,Reign Havoc,,10,Vault,true,false,false,2,4,Festival of the Lost,70,90,41,65,15,0,0,0,60,450,68,62,60,0,0,0,0,0,0,0,0,26,30,0,0,false,0,555,,,,Reign Havoc*,Polygonal Rifling*,Armor-Piercing Rounds*,Lightning Rounds*,Feeding Frenzy*,Kill Tracker,Thunderlord Catalyst*,,,,,,,,,,,,
Timelines' Vertex,3055192515,"""6917530195201588820""",,Legendary,0,Fusion Rifle,engram,Energy,Solar,special,527,Adaptive Frame,Reload Speed,1,Vault,false,false,false,3,10,,60,60,65,47,21,0,0,0,40,0,41,6,25,667,0,0,0,0,0,0,0,4,50,0,0,false,0,0,omolon,,,Adaptive Frame*,Impulse MS3*,Flash HS5,Accelerated Coils*,Particle Repeater,Firmly Planted*,Elemental Capacitor*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,,
Tommy's Matchbook,776191470,"""6917530194908439960""",,Exotic,0,Auto Rifle,,Energy,Solar,primary,521,Ignition Trigger,,,Vault,false,false,false,3,10,,64,81,18,53,16,0,0,0,54,720,0,72,58,0,0,0,0,0,0,0,0,36,56,0,0,false,0,40,,,,Ignition Trigger*,Hammer-Forged Rifling*,Extended Mag*,Heat Sink*,Hand-Laid Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Tractor Cannon,3580904581,"""6917530191811192710""",infuse,Exotic,0,Shotgun,,Power,Void,heavy,333,Repulsor Force,,10,Vault,true,false,false,1,1,,70,90,65,20,12,0,0,0,95,80,15,4,35,0,0,0,0,0,0,0,0,8,0,0,0,false,0,12,,,,Repulsor Force*,Extended Barrel*,Particle Repeater*,The Scientific Method*,Composite Stock*,Kill Tracker,Tractor Cannon Catalyst*,,,,,,,,,,,,
Tractor Cannon,3580904581,"""6917530195201582635""",,Exotic,0,Shotgun,,Power,Void,heavy,527,Repulsor Force,,10,Vault,false,false,false,1,1,,70,90,65,20,12,0,0,0,95,80,15,4,35,0,0,0,0,0,0,0,0,8,0,0,0,false,0,0,,,,Repulsor Force*,Extended Barrel*,Particle Repeater*,The Scientific Method*,Composite Stock*,Kill Tracker,,,,,,,,,,,,,
Tranquility,846241148,"""6917530194232950444""",,Legendary,3,Sniper Rifle,monumentoftriumph,KineticSlot,Kinetic,special,477,Adaptive Frame,Range,5,Vault,false,false,false,8,28,,62,61,70,77,45,0,0,0,32,90,36,4,42,0,0,0,0,0,0,0,0,2,40,0,0,false,0,0,,,,Adaptive Frame*,Full Bore*,Hammer-Forged Rifling,Accurized Rounds*,Tactical Mag,No Distractions*,Rewind Rounds,Snapshot Sights*,Kinetic Tremors,Loss*,Kill Tracker,Tier 5: Range*,,,,,,,
Trendsetter,2863808104,"""6917530195791623549""",,Legendary,3,Auto Rifle,dungeon,Energy,Arc,primary,540,Adaptive Frame,Handling,3,Vault,false,false,false,8,28,,92,6,21,44,16,0,0,0,55,600,70,44,77,0,0,0,0,0,0,0,0,17,60,0,0,false,0,0,suros,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,Tactical Mag*,Steady Rounds,Trickle Charge*,Dynamic Sway Reduction,Rolling Storm*,Zen Moment,"Nail, Meet Hammer*",Suros Synergy,Kill Tracker,Tier 3: Handling*,,,,,,
Trendsetter,2863808104,"""6917530195822621226""",,Legendary,4,Auto Rifle,dungeon,Energy,Arc,primary,550,Adaptive Frame,Reload Speed,2,Vault,false,false,false,8,28,,62,6,21,50,16,0,0,0,62,600,73,44,69,0,0,0,0,0,0,0,0,17,60,0,0,false,0,0,suros,,,Adaptive Frame*,Corkscrew Rifling*,Fluted Barrel,Tactical Mag*,Steady Rounds,Trickle Charge*,Light Touch,Tap the Trigger*,Gear Shift,"Nail, Meet Hammer*",Suros Synergy,Kill Tracker,Tier 2: Reload Speed*,,,,,,
Trendsetter,2863808104,"""6917530196877970565""",,Legendary,5,Auto Rifle,dungeon,Energy,Arc,primary,550,Adaptive Frame,Reload Speed,4,Vault,false,false,false,8,28,,72,6,21,40,16,0,0,0,77,600,64,41,60,0,0,0,0,0,0,0,0,24,60,0,0,false,0,0,suros,,,Adaptive Frame*,Chambered Compensator*,Smallbore,Steady Rounds*,Flared Magwell,Trickle Charge*,Light Touch,Outlaw,Jolting Feedback*,Tap the Trigger,Rampage,"Nail, Meet Hammer*",Suros Synergy,Kill Tracker,Tier 4: Reload Speed*,Triumphant Pulse*,,,
Trendsetter,2863808104,"""6917530197898849461""",,Legendary,5,Auto Rifle,dungeon,Energy,Arc,primary,550,Adaptive Frame,Handling,3,Vault,false,false,false,8,28,,92,6,21,44,16,0,0,0,56,600,71,47,79,0,0,0,0,0,0,0,0,17,60,0,0,false,0,0,suros,,,Adaptive Frame*,Arrowhead Brake*,Full Bore,Tactical Mag*,Steady Rounds,Supercharged Magazine*,Dynamic Sway Reduction,Outlaw,Jolting Feedback*,Gear Shift,Rampage,"Nail, Meet Hammer*",Suros Synergy,Kill Tracker,Tier 3: Handling*,Triumphant Pulse*,,,
Trinity Ghoul,814876685,"""6917530189728793015""",infuse,Exotic,0,Combat Bow,,Energy,Arc,primary,300,Split Electron,,,Warlock(504),true,false,false,2,4,,77,74,80,0,18,0,0,0,45,0,60,0,63,0,733,95,0,0,0,0,0,24,52,0,0,false,0,0,,,,Split Electron*,High Tension String*,Compact Arrow Shaft*,Lightning Rod*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,,
Trophy Hunter,2566169398,"""6917530196430602487""",,Legendary,5,Sniper Rifle,monumentoftriumph,Energy,Void,special,540,Aggressive Frame,Range,1,Vault,false,false,false,8,28,,100,46,90,79,50,0,0,0,27,72,36,4,35,0,0,0,0,0,0,0,0,2,39,0,0,false,0,0,,,,Aggressive Frame*,Arrowhead Brake*,Smallbore,Appended Mag*,Extended Mag,Pulse Monitor*,Auto-Loading Holster,Dimensional Shift,Snapshot Sights*,Bait and Switch,Aggregate Charge,Fail-deadly*,Kill Tracker,Tier 1: Range*,Triumphant Pulse*,,,,
True Prophecy,960948343,"""6917530196430607502""",,Legendary,4,Hand Cannon,engram,Energy,Arc,primary,540,Aggressive Frame,Range,2,Vault,false,false,false,8,28,,95,62,92,66,14,0,0,0,28,120,24,11,35,0,0,0,0,0,0,0,0,20,52,0,0,false,0,0,,,,Aggressive Frame*,Corkscrew Rifling*,Fluted Barrel,Appended Mag*,Alloy Magazine,Opening Shot*,Triple Tap,Rampage*,Jolting Feedback,Fail-deadly*,Nadir Focus,Kill Tracker,Tier 2: Range*,,,,,,
Trust,810474118,"""6917530194342677795""",infuse,Legendary,5,Hand Cannon,gambit,Energy,Solar,primary,497,Precision Frame,Range,1,Vault,false,false,false,8,28,,96,78,78,44,14,0,0,0,62,180,52,15,40,0,0,0,0,0,0,0,0,35,60,0,0,false,0,0,,,,Precision Frame*,Corkscrew Rifling*,Full Bore,Appended Mag*,Extended Mag,Firefly*,Slideshot,Keep Away,Dragonfly*,Magnificent Howl,Moving Target,Gun and Run*,Kill Tracker,Tier 1: Range*,Triumphant Pulse*,,,,
Trust,810474118,"""6917530194348174541""",keep,Legendary,4,Hand Cannon,gambit,Energy,Solar,primary,499,Precision Frame,Reload Speed,3,Vault,false,false,false,8,28,,96,78,78,55,14,0,0,0,62,180,58,12,40,0,0,0,0,0,0,0,0,35,60,0,0,false,0,0,,,,Precision Frame*,Arrowhead Brake,Corkscrew Rifling*,Accurized Rounds*,Tactical Mag,Outlaw,Firefly*,Explosive Payload*,Magnificent Howl,Gun and Run*,Kill Tracker,Tier 3: Reload Speed*,,,,,,,
Trust,810474118,"""6917530194348176588""",keep,Legendary,5,Hand Cannon,gambit,Energy,Solar,primary,498,Precision Frame,Reload Speed,1,Vault,false,false,false,8,28,,96,78,78,55,14,0,0,0,62,180,56,12,40,0,0,0,0,0,0,0,0,35,60,0,0,false,0,0,,,,Precision Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Accurized Rounds*,Extended Mag,Rapid Hit*,Slideshot,Keep Away,Explosive Payload*,Incandescent,Moving Target,Gun and Run*,Kill Tracker,Tier 1: Reload Speed*,Triumphant Pulse*,,,,
Truth,1201830623,"""6917530195802700287""",,Exotic,0,Rocket Launcher,,Power,Void,heavy,550,Prototype Trueseeker,,10,Hunter(542),true,true,false,2,7,,60,73,0,0,20,100,47,0,67,15,49,1,65,0,0,0,0,0,0,0,0,9,40,0,0,false,0,3377,,"00010:Arc,Dungeon,Epsilon,Epsilon,Gambit,INMORTAL - NOX,Prismatic,Prismatic,Prismatic,Vanguard",,Prototype Trueseeker*,Volatile Launch*,High-Velocity Rounds*,Grenades and Horseshoes*,Composite Stock*,Kill Tracker,Truth Catalyst*,,,,,,,,,,,,
Truthteller,1946491241,"""6917530194257079842""",,Legendary,0,Grenade Launcher,engram,Energy,Void,special,478,Lightweight Frame,Blast Radius,1,Vault,false,false,false,3,11,,70,79,0,0,13,91,64,0,33,90,71,1,69,0,0,0,0,0,0,0,0,2,65,0,0,false,0,0,field-forged,,,Lightweight Frame*,Confined Launch*,Linear Compensator,Proximity Grenades*,Implosion Rounds,Pulse Monitor*,Quickdraw*,Kill Tracker,Tier 1: Blast Radius*,,,,,,,,,,
Turncoat,253843484,"""6917530188976697108""",,Exotic,0,Hand Cannon,seasonpass,Energy,Void,primary,300,Latent Power,,10,Vault,true,false,false,8,28,,97,77,84,62,13,0,0,0,68,140,39,13,42,0,0,0,0,0,0,0,0,22,39,0,0,false,0,157,,,,Latent Power*,Smallbore*,Accurized Rounds*,Power Surge*,Heavy Grip*,Kill Tracker,Turncoat Catalyst*,,,,,,,,,,,,
Turncoat,253843484,"""6917530193597998928""",,Exotic,0,Hand Cannon,seasonpass,Energy,Void,primary,441,Latent Power,,10,Vault,true,false,false,8,28,,97,77,84,62,13,0,0,0,68,140,39,13,42,0,0,0,0,0,0,0,0,22,39,0,0,false,0,258,,,,Latent Power*,Smallbore*,Accurized Rounds*,Power Surge*,Heavy Grip*,Kill Tracker,Turncoat Catalyst*,,,,,,,,,,,,
Twilight Oath,268357178,"""6917530198354733118""",,Legendary,3,Sniper Rifle,dreaming,Energy,Solar,special,540,Rapid-Fire Frame,Range,2,Vault,false,false,false,8,28,,59,70,55,44,35,0,0,0,41,140,58,6,70,0,0,0,0,0,0,0,0,2,45,0,0,false,0,0,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Fluted Barrel,Accurized Rounds*,Tactical Mag,Opening Shot*,No Distractions,Incandescent*,Snapshot Sights,Advanced Reflexes*,Kill Tracker,Tier 2: Range*,Burnished Dreams*,,,,,,
Two-Tailed Fox,2694576561,"""6917530195201583101""",,Exotic,0,Rocket Launcher,,Power,Void,heavy,550,Twintails,,10,Vault,false,false,false,2,4,,61,67,0,0,20,40,50,0,70,40,39,1,52,0,0,0,0,0,0,0,0,12,30,0,0,false,0,369,daito,,,Twintails*,Confined Launch*,High-Velocity Rounds*,Play with Your Prey*,Composite Stock*,Kill Tracker,Third Tail*,,,,,,,,,,,,
Ulterior Observation,1079872540,"""6917530195423638904""",keep,Legendary,5,Machine Gun,kepler,Power,Stasis,heavy,550,Aggressive Frame,Range,10,Warlock(504),true,false,false,8,27,,100,54,33,62,16,0,0,0,51,600,45,75,62,0,0,0,0,0,0,0,0,20,42,0,0,false,0,87,,,,Aggressive Frame*,Arrowhead Brake*,Smallbore,Appended Mag*,Flared Magwell,Headstone*,Killing Tally*,Exhaustive Research*,Kill Tracker,Masterworked: Range*,,,,,,,,,
Uncivil Discourse,3146657389,"""6917530191187992134""",,Legendary,5,Hand Cannon,renegades,Energy,Arc,special,329,Dynamic Heat Weapon,Reload Speed,2,Vault,true,false,false,8,28,,65,63,98,75,20,0,0,0,89,180,82,0,81,0,0,0,0,0,0,0,0,30,65,140,90,false,0,23,,,,Dynamic Heat Weapon*,Polygonal Rifling*,Smallbore,Overclocked Heatsink*,Tactical Heatsink,Outlaw*,Cooling Baubles,Delicate Tuning,Offhand Strike*,Jolting Feedback,Precision Instrument,Air-Cooled Core*,Kill Tracker,Tier 2: Vent Speed*,Infamous Uncivil Discourse*,Roguish Bolts*,,,
Uncivil Discourse,3146657389,"""6917530193468824107""",,Legendary,5,Hand Cannon,renegades,Energy,Arc,special,435,Dynamic Heat Weapon,Stability,3,Vault,false,false,false,8,28,,65,63,94,81,20,0,0,0,86,180,82,0,84,0,0,0,0,0,0,0,0,30,65,130,100,false,0,0,,,,Dynamic Heat Weapon*,Corkscrew Rifling*,Extended Barrel,Enhanced Heatsink*,Particle Repeater,Lone Wolf*,Cooling Baubles,Delicate Tuning,Precision Instrument*,Opening Shot,Thermal Atomization,Air-Cooled Core*,Kill Tracker,Tier 3: Stability*,Infamous Uncivil Discourse*,Roguish Bolts*,,,
Uncivil Discourse,3146657389,"""6917530194894571571""",keep,Legendary,3,Hand Cannon,renegades,Energy,Arc,special,506,Dynamic Heat Weapon,Handling,1,Vault,true,false,false,8,28,,95,63,91,75,20,0,0,0,77,180,80,0,90,0,0,0,0,0,0,0,0,30,95,140,125,false,0,0,,,,Dynamic Heat Weapon*,Arrowhead Brake*,Chambered Compensator,Accelerated Heatsink*,Tactical Heatsink,Air Trigger*,Keep Away,Frenzy*,Precision Instrument,Air-Cooled Core*,Kill Tracker,Tier 1: Handling*,,,,,,,
